INTERVAL_DATETIME,REGIONID,POWER
2021-02-09,SA1,924.962
2021-02-09,TAS1,93.769
2021-02-09,VIC1,1777.179
2021-02-10,NSW1,1827.32
2021-02-10,QLD1,1807.802
2021-02-10,SA1,1051.499
2021-02-10,TAS1,134.584
2021-02-10,VIC1,1735.884
2021-02-11,NSW1,2424.317
2021-02-11,QLD1,1845.542
2021-02-11,SA1,544.911
2021-02-11,TAS1,92.126
2021-02-11,VIC1,1307.89
2021-02-12,NSW1,1797.17
2021-02-12,QLD1,2093.023
2021-02-12,SA1,989.664
2021-02-12,TAS1,115.064
2021-02-12,VIC1,1349.184
2021-02-13,NSW1,1061.646
2021-02-13,QLD1,2405.565
2021-02-13,SA1,953.026
2021-02-13,TAS1,105.952
2021-02-13,VIC1,1237.03
2021-02-14,NSW1,2101.474
2021-02-14,QLD1,1664.536
2021-02-14,SA1,1110.554
2021-02-14,TAS1,126.86
2021-02-14,VIC1,1473.112
2021-02-15,NSW1,1843.303
2021-02-15,QLD1,2025.918
2021-02-15,SA1,1120.636
2021-02-15,TAS1,67.521
2021-02-15,VIC1,1730.919
2021-02-16,NSW1,1857.807
2021-02-16,QLD1,1883.969
2021-02-16,SA1,1107.706
2021-02-16,TAS1,133.216
2021-02-16,VIC1,1587.194
2021-02-17,NSW1,1860.189
2021-02-17,QLD1,2014.196
2021-02-17,SA1,1019.304
2021-02-17,TAS1,126.587
2021-02-17,VIC1,1656.443
2021-02-18,NSW1,1620.538
2021-02-18,QLD1,1612.166
2021-02-18,SA1,1085.554
2021-02-18,TAS1,130.731
2021-02-18,VIC1,1716.898
2021-02-19,NSW1,1807.503
2021-02-19,QLD1,1642.157
2021-02-19,SA1,903.764
2021-02-19,TAS1,127.326
2021-02-19,VIC1,1724.429
2021-02-20,NSW1,2012.561
2021-02-20,QLD1,1531.002
2021-02-20,SA1,1020.533
2021-02-20,TAS1,111.559
2021-02-20,VIC1,1162.768
2021-02-21,NSW1,2071.908
2021-02-21,QLD1,2116.851
2021-02-21,SA1,1069.933
2021-02-21,TAS1,124.985
2021-02-21,VIC1,901.451
2021-02-22,NSW1,2282.879
2021-02-22,QLD1,2510.714
2021-02-22,SA1,1029.424
2021-02-22,TAS1,106.156
2021-02-22,VIC1,1444.874
2021-02-23,NSW1,1262.34
2021-02-23,QLD1,2510.458
2021-02-23,SA1,1003.941
2021-02-23,TAS1,113.493
2021-02-23,VIC1,1460.383
2021-02-24,NSW1,1231.159
2021-02-24,QLD1,2015.743
2021-02-24,SA1,1014.576
2021-02-24,TAS1,129.665
2021-02-24,VIC1,1559.827
2021-02-25,NSW1,1540.871
2021-02-25,QLD1,1772.217
2021-02-25,SA1,1027.189
2021-02-25,TAS1,101.098
2021-02-25,VIC1,1725.244
2021-02-26,NSW1,2506.763
2021-02-26,QLD1,2075.727
2021-02-26,SA1,880.537
2021-02-26,TAS1,101.127
2021-02-26,VIC1,1546.327
2021-02-27,NSW1,1228.018
2021-02-27,QLD1,1636.354
2021-02-27,SA1,1083.577
2021-02-27,TAS1,100.367
2021-02-27,VIC1,985.064
2021-02-28,NSW1,2372.737
2021-02-28,QLD1,1730.191
2021-02-28,SA1,1079.321
2021-02-28,TAS1,128.292
2021-02-28,VIC1,1688.218
2021-03-01,NSW1,2412.703
2021-03-01,QLD1,1082.989
2021-03-01,SA1,991.953
2021-03-01,TAS1,78.874
2021-03-01,VIC1,1294.038
2021-03-02,NSW1,2263.444
2021-03-02,QLD1,2288.603
2021-03-02,SA1,1004.595
2021-03-02,TAS1,113.426
2021-03-02,VIC1,1240.883
2021-03-03,NSW1,1844.373
2021-03-03,QLD1,1468.448
2021-03-03,SA1,1105.163
2021-03-03,TAS1,99.237
2021-03-03,VIC1,1124.052
2021-03-17,NSW1,0.0
2021-03-17,QLD1,0.0
2021-03-17,SA1,0.0
2021-03-17,TAS1,0.0
2021-03-17,VIC1,0.0
2021-03-18,NSW1,655.595
2021-03-18,QLD1,1718.27
2021-03-18,SA1,1040.468
2021-03-18,TAS1,94.127
2021-03-18,VIC1,1454.828
2021-03-19,NSW1,1375.886
2021-03-19,QLD1,2052.981
2021-03-19,SA1,982.99
2021-03-19,TAS1,124.712
2021-03-19,VIC1,1567.399
2021-03-20,NSW1,780.029
2021-03-20,QLD1,1821.108
2021-03-20,SA1,974.184
2021-03-20,TAS1,108.587
2021-03-20,VIC1,1390.02
2021-03-21,NSW1,536.302
2021-03-21,QLD1,1473.186
2021-03-21,SA1,945.073
2021-03-21,TAS1,111.631
2021-03-21,VIC1,564.966
2021-03-22,NSW1,461.078
2021-03-22,QLD1,906.716
2021-03-22,SA1,889.876
2021-03-22,TAS1,91.982
2021-03-22,VIC1,725.093
2021-03-23,NSW1,608.616
2021-03-23,QLD1,898.142
2021-03-23,SA1,1022.528
2021-03-23,TAS1,93.552
2021-03-23,VIC1,767.447
2021-03-24,NSW1,1945.711
2021-03-24,QLD1,1990.476
2021-03-24,SA1,900.365
2021-03-24,TAS1,14.518
2021-03-24,VIC1,818.39
2021-03-25,NSW1,2041.888
2021-03-25,QLD1,2452.666
2021-03-25,SA1,837.415
2021-03-25,TAS1,67.434
2021-03-25,VIC1,1097.451
2021-03-26,NSW1,2169.763
2021-03-26,QLD1,2402.934
2021-03-26,SA1,606.974
2021-03-26,TAS1,107.11
2021-03-26,VIC1,1339.979
2021-03-27,NSW1,2114.778
2021-03-27,QLD1,2053.522
2021-03-27,SA1,874.373
2021-03-27,TAS1,104.29
2021-03-27,VIC1,1272.219
2021-03-28,NSW1,2138.534
2021-03-28,QLD1,2176.484
2021-03-28,SA1,814.136
2021-03-28,TAS1,104.889
2021-03-28,VIC1,1190.109
2021-03-29,NSW1,2092.255
2021-03-29,QLD1,2125.365
2021-03-29,SA1,990.268
2021-03-29,TAS1,85.32
2021-03-29,VIC1,1437.601
2021-03-30,NSW1,1950.117
2021-03-30,QLD1,1743.847
2021-03-30,SA1,968.033
2021-03-30,TAS1,119.028
2021-03-30,VIC1,1640.032
2021-03-31,NSW1,2006.565
2021-03-31,QLD1,1835.094
2021-03-31,SA1,976.726
2021-03-31,TAS1,117.169
2021-03-31,VIC1,1600.481
2021-04-01,NSW1,1810.951
2021-04-01,QLD1,1709.112
2021-04-01,SA1,973.373
2021-04-01,TAS1,91.464
2021-04-01,VIC1,1583.865
2021-04-02,NSW1,2109.366
2021-04-02,QLD1,1808.692
2021-04-02,SA1,963.248
2021-04-02,TAS1,85.289
2021-04-02,VIC1,1539.796
2021-04-03,NSW1,2053.455
2021-04-03,QLD1,1216.326
2021-04-03,SA1,961.634
2021-04-03,TAS1,120.316
2021-04-03,VIC1,1572.437
2021-04-04,NSW1,1941.813
2021-04-04,QLD1,711.745
2021-04-04,SA1,962.161
2021-04-04,TAS1,123.509
2021-04-04,VIC1,1537.104
2021-04-05,NSW1,1803.522
2021-04-05,QLD1,877.293
2021-04-05,SA1,960.506
2021-04-05,TAS1,105.993
2021-04-05,VIC1,1334.517
2021-04-06,NSW1,1483.234
2021-04-06,QLD1,1271.711
2021-04-06,SA1,967.961
2021-04-06,TAS1,119.111
2021-04-06,VIC1,1197.767
2021-04-07,NSW1,1441.456
2021-04-07,QLD1,1711.832
2021-04-07,SA1,946.599
2021-04-07,TAS1,117.354
2021-04-07,VIC1,1373.685
2021-04-08,NSW1,1806.239
2021-04-08,QLD1,1977.205
2021-04-08,SA1,886.19
2021-04-08,TAS1,69.622
2021-04-08,VIC1,1467.856
2021-04-09,NSW1,1717.845
2021-04-09,QLD1,2304.081
2021-04-09,SA1,846.652
2021-04-09,TAS1,100.099
2021-04-09,VIC1,1035.049
2021-04-10,NSW1,2071.644
2021-04-10,QLD1,2288.434
2021-04-10,SA1,660.568
2021-04-10,TAS1,104.201
2021-04-10,VIC1,983.003
2021-04-11,NSW1,2216.612
2021-04-11,QLD1,2113.373
2021-04-11,SA1,592.636
2021-04-11,TAS1,77.68
2021-04-11,VIC1,1072.291
2021-04-12,NSW1,2328.302
2021-04-12,QLD1,2357.393
2021-04-12,SA1,945.88
2021-04-12,TAS1,80.218
2021-04-12,VIC1,1005.18
2021-04-13,NSW1,2222.985
2021-04-13,QLD1,2062.413
2021-04-13,SA1,587.376
2021-04-13,TAS1,70.801
2021-04-13,VIC1,962.483
2021-04-14,NSW1,1837.208
2021-04-14,QLD1,2173.957
2021-04-14,SA1,770.601
2021-04-14,TAS1,96.889
2021-04-14,VIC1,1138.716
2021-04-15,NSW1,2163.48
2021-04-15,QLD1,2253.92
2021-04-15,SA1,765.111
2021-04-15,TAS1,93.966
2021-04-15,VIC1,1182.443
2021-04-16,NSW1,1841.784
2021-04-16,QLD1,2207.758
2021-04-16,SA1,704.177
2021-04-16,TAS1,105.79
2021-04-16,VIC1,878.528
2021-04-17,NSW1,930.295
2021-04-17,QLD1,1314.093
2021-04-17,SA1,797.288
2021-04-17,TAS1,81.863
2021-04-17,VIC1,985.984
2021-04-18,NSW1,1902.786
2021-04-18,QLD1,1915.402
2021-04-18,SA1,453.763
2021-04-18,TAS1,77.054
2021-04-18,VIC1,812.853
2021-04-19,NSW1,2109.198
2021-04-19,QLD1,2015.874
2021-04-19,SA1,551.722
2021-04-19,TAS1,79.796
2021-04-19,VIC1,913.934
2021-04-20,NSW1,1927.858
2021-04-20,QLD1,1982.647
2021-04-20,SA1,615.904
2021-04-20,TAS1,29.83
2021-04-20,VIC1,589.465
2021-04-21,NSW1,2156.743
2021-04-21,QLD1,2090.06
2021-04-21,SA1,612.446
2021-04-21,TAS1,107.746
2021-04-21,VIC1,1232.427
2021-04-22,NSW1,2022.222
2021-04-22,QLD1,1144.392
2021-04-22,SA1,707.678
2021-04-22,TAS1,84.843
2021-04-22,VIC1,824.263
2021-04-23,NSW1,2054.966
2021-04-23,QLD1,1963.819
2021-04-23,SA1,603.589
2021-04-23,TAS1,72.377
2021-04-23,VIC1,888.643
2021-04-24,NSW1,1981.557
2021-04-24,QLD1,1786.4
2021-04-24,SA1,690.983
2021-04-24,TAS1,80.375
2021-04-24,VIC1,881.346
2021-04-25,NSW1,1935.089
2021-04-25,QLD1,1765.01
2021-04-25,SA1,764.924
2021-04-25,TAS1,78.526
2021-04-25,VIC1,1047.715
2021-04-26,NSW1,1933.322
2021-04-26,QLD1,1727.379
2021-04-26,SA1,845.342
2021-04-26,TAS1,98.352
2021-04-26,VIC1,858.572
2021-04-27,NSW1,1853.671
2021-04-27,QLD1,1863.0
2021-04-27,SA1,779.957
2021-04-27,TAS1,98.948
2021-04-27,VIC1,849.011
2021-04-28,NSW1,1559.637
2021-04-28,QLD1,1709.485
2021-04-28,SA1,863.944
2021-04-28,TAS1,82.333
2021-04-28,VIC1,1289.931
2021-04-29,NSW1,1891.581
2021-04-29,QLD1,1705.027
2021-04-29,SA1,839.352
2021-04-29,TAS1,70.262
2021-04-29,VIC1,1337.714
2021-04-30,NSW1,1744.499
2021-04-30,QLD1,1600.791
2021-04-30,SA1,856.661
2021-04-30,TAS1,78.505
2021-04-30,VIC1,1325.48
2021-05-01,NSW1,1498.597
2021-05-01,QLD1,1064.395
2021-05-01,SA1,597.709
2021-05-01,TAS1,88.836
2021-05-01,VIC1,1143.747
2021-05-02,NSW1,1512.551
2021-05-02,QLD1,1357.133
2021-05-02,SA1,726.947
2021-05-02,TAS1,86.829
2021-05-02,VIC1,1057.484
2021-05-03,NSW1,1846.009
2021-05-03,QLD1,1705.415
2021-05-03,SA1,629.964
2021-05-03,TAS1,47.718
2021-05-03,VIC1,708.779
2021-05-04,NSW1,659.997
2021-05-04,QLD1,1955.0
2021-05-04,SA1,639.858
2021-05-04,TAS1,97.787
2021-05-04,VIC1,498.985
2021-05-05,NSW1,807.804
2021-05-05,QLD1,946.214
2021-05-05,SA1,757.77
2021-05-05,TAS1,90.119
2021-05-05,VIC1,1225.85
2021-05-06,NSW1,1152.302
2021-05-06,QLD1,2153.672
2021-05-06,SA1,588.177
2021-05-06,TAS1,85.367
2021-05-06,VIC1,1232.409
2021-05-07,NSW1,1339.446
2021-05-07,QLD1,2131.36
2021-05-07,SA1,574.246
2021-05-07,TAS1,51.571
2021-05-07,VIC1,960.663
2021-05-08,NSW1,1585.382
2021-05-08,QLD1,1994.549
2021-05-08,SA1,362.69
2021-05-08,TAS1,74.852
2021-05-08,VIC1,1239.425
2021-05-09,NSW1,1017.032
2021-05-09,QLD1,1587.912
2021-05-09,SA1,650.714
2021-05-09,TAS1,64.481
2021-05-09,VIC1,987.963
2021-05-10,NSW1,1841.246
2021-05-10,QLD1,2033.487
2021-05-10,SA1,625.561
2021-05-10,TAS1,24.957
2021-05-10,VIC1,405.691
2021-05-11,NSW1,1108.219
2021-05-11,QLD1,1887.255
2021-05-11,SA1,503.982
2021-05-11,TAS1,66.993
2021-05-11,VIC1,631.943
2021-05-12,NSW1,1561.484
2021-05-12,QLD1,1447.154
2021-05-12,SA1,806.361
2021-05-12,TAS1,67.086
2021-05-12,VIC1,1233.007
2021-05-13,NSW1,1917.736
2021-05-13,QLD1,2172.146
2021-05-13,SA1,491.413
2021-05-13,TAS1,30.13
2021-05-13,VIC1,888.731
2021-05-14,NSW1,2000.203
2021-05-14,QLD1,2173.874
2021-05-14,SA1,611.311
2021-05-14,TAS1,72.493
2021-05-14,VIC1,977.642
2021-05-15,NSW1,1589.933
2021-05-15,QLD1,2104.956
2021-05-15,SA1,455.889
2021-05-15,TAS1,92.751
2021-05-15,VIC1,1044.093
2021-05-16,NSW1,1994.176
2021-05-16,QLD1,2150.66
2021-05-16,SA1,512.004
2021-05-16,TAS1,67.052
2021-05-16,VIC1,834.359
2021-05-17,NSW1,1882.403
2021-05-17,QLD1,2199.463
2021-05-17,SA1,486.405
2021-05-17,TAS1,81.356
2021-05-17,VIC1,827.961
2021-05-18,NSW1,1905.595
2021-05-18,QLD1,1994.797
2021-05-18,SA1,806.1
2021-05-18,TAS1,96.845
2021-05-18,VIC1,802.918
2021-05-19,NSW1,1890.524
2021-05-19,QLD1,1528.198
2021-05-19,SA1,649.533
2021-05-19,TAS1,38.372
2021-05-19,VIC1,1175.446
2021-05-20,NSW1,1794.152
2021-05-20,QLD1,1899.383
2021-05-20,SA1,640.724
2021-05-20,TAS1,84.937
2021-05-20,VIC1,578.913
2021-05-21,NSW1,1135.749
2021-05-21,QLD1,1923.479
2021-05-21,SA1,770.812
2021-05-21,TAS1,92.985
2021-05-21,VIC1,1290.972
2021-05-22,NSW1,1771.433
2021-05-22,QLD1,1752.542
2021-05-22,SA1,778.297
2021-05-22,TAS1,65.096
2021-05-22,VIC1,1296.187
2021-05-23,NSW1,1655.116
2021-05-23,QLD1,1727.887
2021-05-23,SA1,720.436
2021-05-23,TAS1,75.295
2021-05-23,VIC1,1246.224
2021-05-24,NSW1,1288.313
2021-05-24,QLD1,1870.765
2021-05-24,SA1,549.596
2021-05-24,TAS1,59.513
2021-05-24,VIC1,1063.139
2021-05-25,NSW1,1757.336
2021-05-25,QLD1,1893.808
2021-05-25,SA1,618.119
2021-05-25,TAS1,33.152
2021-05-25,VIC1,568.615
2021-05-26,NSW1,1797.923
2021-05-26,QLD1,1968.022
2021-05-26,SA1,652.268
2021-05-26,TAS1,62.545
2021-05-26,VIC1,739.02
2021-05-27,NSW1,1860.906
2021-05-27,QLD1,1924.285
2021-05-27,SA1,570.744
2021-05-27,TAS1,78.403
2021-05-27,VIC1,806.646
2021-05-28,NSW1,1973.853
2021-05-28,QLD1,2104.377
2021-05-28,SA1,429.778
2021-05-28,TAS1,65.131
2021-05-28,VIC1,813.328
2021-05-29,NSW1,1821.687
2021-05-29,QLD1,1961.95
2021-05-29,SA1,792.543
2021-05-29,TAS1,74.489
2021-05-29,VIC1,1032.05
2021-05-30,NSW1,1426.11
2021-05-30,QLD1,1768.06
2021-05-30,SA1,809.173
2021-05-30,TAS1,64.656
2021-05-30,VIC1,1279.806
2021-05-31,NSW1,1896.881
2021-05-31,QLD1,1866.062
2021-05-31,SA1,304.092
2021-05-31,TAS1,65.958
2021-05-31,VIC1,1279.468
2021-06-01,NSW1,1541.321
2021-06-01,QLD1,1796.403
2021-06-01,SA1,493.405
2021-06-01,TAS1,34.698
2021-06-01,VIC1,822.05
2021-06-02,NSW1,1651.64
2021-06-02,QLD1,1653.145
2021-06-02,SA1,667.928
2021-06-02,TAS1,60.09
2021-06-02,VIC1,1088.549
2021-06-03,NSW1,404.469
2021-06-03,QLD1,1223.186
2021-06-03,SA1,581.94
2021-06-03,TAS1,49.976
2021-06-03,VIC1,983.216
2021-06-04,NSW1,1518.827
2021-06-04,QLD1,1905.193
2021-06-04,SA1,674.121
2021-06-04,TAS1,77.682
2021-06-04,VIC1,896.712
2021-06-05,NSW1,1897.406
2021-06-05,QLD1,2059.064
2021-06-05,SA1,441.537
2021-06-05,TAS1,26.522
2021-06-05,VIC1,882.328
2021-06-06,NSW1,1838.374
2021-06-06,QLD1,1923.092
2021-06-06,SA1,654.184
2021-06-06,TAS1,48.826
2021-06-06,VIC1,631.211
2021-06-07,NSW1,1803.88
2021-06-07,QLD1,1944.984
2021-06-07,SA1,689.03
2021-06-07,TAS1,44.22
2021-06-07,VIC1,788.612
2021-06-08,NSW1,1106.14
2021-06-08,QLD1,1431.719
2021-06-08,SA1,599.087
2021-06-08,TAS1,33.699
2021-06-08,VIC1,626.182
2021-06-09,NSW1,1441.332
2021-06-09,QLD1,1671.535
2021-06-09,SA1,665.528
2021-06-09,TAS1,39.812
2021-06-09,VIC1,293.759
2021-06-10,NSW1,699.406
2021-06-10,QLD1,2137.008
2021-06-10,SA1,406.076
2021-06-10,TAS1,18.652
2021-06-10,VIC1,533.229
2021-06-11,NSW1,1635.25
2021-06-11,QLD1,1794.606
2021-06-11,SA1,402.222
2021-06-11,TAS1,30.415
2021-06-11,VIC1,822.446
2021-06-12,NSW1,1538.851
2021-06-12,QLD1,1884.662
2021-06-12,SA1,277.992
2021-06-12,TAS1,38.967
2021-06-12,VIC1,644.043
2021-06-13,NSW1,1659.155
2021-06-13,QLD1,1865.124
2021-06-13,SA1,684.811
2021-06-13,TAS1,53.979
2021-06-13,VIC1,764.489
2021-06-14,NSW1,1597.268
2021-06-14,QLD1,1788.277
2021-06-14,SA1,537.73
2021-06-14,TAS1,34.959
2021-06-14,VIC1,690.875
2021-06-15,NSW1,1405.398
2021-06-15,QLD1,1826.855
2021-06-15,SA1,612.276
2021-06-15,TAS1,39.477
2021-06-15,VIC1,792.75
2021-06-16,NSW1,1736.937
2021-06-16,QLD1,1825.172
2021-06-16,SA1,382.761
2021-06-16,TAS1,34.035
2021-06-16,VIC1,625.196
2021-06-17,NSW1,1702.026
2021-06-17,QLD1,1974.901
2021-06-17,SA1,498.11
2021-06-17,TAS1,39.425
2021-06-17,VIC1,647.128
2021-06-18,NSW1,1554.357
2021-06-18,QLD1,2047.266
2021-06-18,SA1,557.132
2021-06-18,TAS1,58.437
2021-06-18,VIC1,486.352
2021-06-19,NSW1,1029.649
2021-06-19,QLD1,2039.328
2021-06-19,SA1,492.085
2021-06-19,TAS1,70.768
2021-06-19,VIC1,942.84
2021-06-20,NSW1,1165.157
2021-06-20,QLD1,1977.95
2021-06-20,SA1,616.291
2021-06-20,TAS1,57.729
2021-06-20,VIC1,1037.981
2021-06-21,NSW1,1414.219
2021-06-21,QLD1,2021.357
2021-06-21,SA1,755.171
2021-06-21,TAS1,50.573
2021-06-21,VIC1,1204.344
2021-06-22,NSW1,1508.758
2021-06-22,QLD1,1873.724
2021-06-22,SA1,255.053
2021-06-22,TAS1,46.781
2021-06-22,VIC1,970.409
2021-06-23,NSW1,1211.007
2021-06-23,QLD1,1686.257
2021-06-23,SA1,443.413
2021-06-23,TAS1,24.515
2021-06-23,VIC1,480.906
2021-06-24,NSW1,950.781
2021-06-24,QLD1,1461.971
2021-06-24,SA1,537.218
2021-06-24,TAS1,56.633
2021-06-24,VIC1,906.14
2021-06-25,NSW1,1473.797
2021-06-25,QLD1,677.108
2021-06-25,SA1,565.535
2021-06-25,TAS1,58.755
2021-06-25,VIC1,408.782
2021-06-26,NSW1,1565.532
2021-06-26,QLD1,686.901
2021-06-26,SA1,484.068
2021-06-26,TAS1,79.945
2021-06-26,VIC1,764.612
2021-06-27,NSW1,1845.784
2021-06-27,QLD1,1747.129
2021-06-27,SA1,302.644
2021-06-27,TAS1,72.65
2021-06-27,VIC1,844.572
2021-06-28,NSW1,1333.341
2021-06-28,QLD1,1966.802
2021-06-28,SA1,611.725
2021-06-28,TAS1,83.528
2021-06-28,VIC1,1033.176
2021-06-29,NSW1,1266.673
2021-06-29,QLD1,1575.219
2021-06-29,SA1,738.551
2021-06-29,TAS1,64.913
2021-06-29,VIC1,1116.98
2021-06-30,NSW1,1396.276
2021-06-30,QLD1,1573.542
2021-06-30,SA1,758.615
2021-06-30,TAS1,79.791
2021-06-30,VIC1,971.464
2021-07-01,NSW1,1078.842
2021-07-01,QLD1,1400.61
2021-07-01,SA1,613.04
2021-07-01,TAS1,67.359
2021-07-01,VIC1,1106.17
2021-07-02,NSW1,1502.532
2021-07-02,QLD1,1291.107
2021-07-02,SA1,682.615
2021-07-02,TAS1,25.827
2021-07-02,VIC1,709.492
2021-07-03,NSW1,1498.356
2021-07-03,QLD1,512.101
2021-07-03,SA1,607.474
2021-07-03,TAS1,75.202
2021-07-03,VIC1,852.43
2021-07-04,NSW1,1788.111
2021-07-04,QLD1,1939.014
2021-07-04,SA1,638.156
2021-07-04,TAS1,52.684
2021-07-04,VIC1,609.319
2021-07-05,NSW1,1859.91
2021-07-05,QLD1,2041.714
2021-07-05,SA1,560.24
2021-07-05,TAS1,85.06
2021-07-05,VIC1,687.563
2021-07-06,NSW1,1649.657
2021-07-06,QLD1,1798.435
2021-07-06,SA1,696.678
2021-07-06,TAS1,58.755
2021-07-06,VIC1,676.132
2021-07-07,NSW1,1930.359
2021-07-07,QLD1,1917.868
2021-07-07,SA1,762.307
2021-07-07,TAS1,83.769
2021-07-07,VIC1,978.138
2021-07-08,NSW1,1585.831
2021-07-08,QLD1,1496.718
2021-07-08,SA1,735.067
2021-07-08,TAS1,70.814
2021-07-08,VIC1,1152.457
2021-07-09,NSW1,670.879
2021-07-09,QLD1,1279.551
2021-07-09,SA1,465.293
2021-07-09,TAS1,87.774
2021-07-09,VIC1,1205.865
2021-07-10,NSW1,1214.924
2021-07-10,QLD1,2169.138
2021-07-10,SA1,737.168
2021-07-10,TAS1,88.272
2021-07-10,VIC1,1091.161
2021-07-11,NSW1,1638.686
2021-07-11,QLD1,2059.744
2021-07-11,SA1,412.774
2021-07-11,TAS1,88.62
2021-07-11,VIC1,1158.468
2021-07-12,NSW1,1694.549
2021-07-12,QLD1,1836.328
2021-07-12,SA1,378.817
2021-07-12,TAS1,50.044
2021-07-12,VIC1,1038.54
2021-07-13,NSW1,1791.395
2021-07-13,QLD1,2020.892
2021-07-13,SA1,692.926
2021-07-13,TAS1,56.386
2021-07-13,VIC1,791.777
2021-07-14,NSW1,573.965
2021-07-14,QLD1,1711.479
2021-07-14,SA1,682.366
2021-07-14,TAS1,29.592
2021-07-14,VIC1,540.403
2021-07-15,NSW1,1496.602
2021-07-15,QLD1,1327.075
2021-07-15,SA1,742.611
2021-07-15,TAS1,27.937
2021-07-15,VIC1,1037.628
2021-07-16,NSW1,1476.169
2021-07-16,QLD1,1316.582
2021-07-16,SA1,583.975
2021-07-16,TAS1,37.087
2021-07-16,VIC1,675.162
2021-07-17,NSW1,1789.996
2021-07-17,QLD1,2219.644
2021-07-17,SA1,584.878
2021-07-17,TAS1,70.268
2021-07-17,VIC1,586.884
2021-07-18,NSW1,1887.773
2021-07-18,QLD1,2214.294
2021-07-18,SA1,550.458
2021-07-18,TAS1,87.972
2021-07-18,VIC1,862.907
2021-07-19,NSW1,1573.533
2021-07-19,QLD1,2119.98
2021-07-19,SA1,613.721
2021-07-19,TAS1,51.471
2021-07-19,VIC1,646.615
2021-07-20,NSW1,1442.867
2021-07-20,QLD1,2195.568
2021-07-20,SA1,770.266
2021-07-20,TAS1,28.851
2021-07-20,VIC1,327.31
2021-07-21,NSW1,1962.832
2021-07-21,QLD1,2236.442
2021-07-21,SA1,667.095
2021-07-21,TAS1,84.96
2021-07-21,VIC1,972.272
2021-07-22,NSW1,2038.83
2021-07-22,QLD1,2186.731
2021-07-22,SA1,206.136
2021-07-22,TAS1,70.466
2021-07-22,VIC1,706.07
